order_id,session_id,client_id,address_id,store_id,city,platform,order_created_at,order_date,delivery_slot_start,items_count,gross_merchandise_value,discount_type,discount_amount,delivery_fee,service_fee,paid_amount,payment_method,campaign_id,experiment_group,is_marketing_touched
O000017654,SESS000114693,C006354,A0009574,S076,Санкт-Петербург,ios,2026-03-23 13:49:40,2026-03-23,2026-03-23 10:00:00,9,2636.28,percent,131.81,99,0.0,2603.46,card,,no_campaign,0
O000017614,SESS000114445,C008282,A0003617,S002,Новосибирск,android,2026-03-23 13:49:43,2026-03-23,2026-03-23 11:00:00,8,3003.6,none,0.0,149,45.05,3197.65,sbp,,no_campaign,0
O000017618,SESS000114473,C001496,A0001264,S062,Санкт-Петербург,web,2026-03-23 14:09:37,2026-03-23,2026-03-23 14:00:00,7,1314.84,none,0.0,0,0.0,1314.84,card,,no_campaign,0
O000017603,SESS000114346,C000335,A0007538,S058,Москва,web,2026-03-23 14:13:05,2026-03-23,2026-03-23 20:00:00,7,2736.52,none,0.0,149,0.0,2885.52,card,,no_campaign,0
O000017632,SESS000114573,C001417,A0005218,S050,Москва,ios,2026-03-23 14:14:55,2026-03-23,2026-03-23 18:00:00,12,2932.9,none,0.0,99,43.99,3075.89,card,,no_campaign,0
O000017676,SESS000114833,C007447,A0003680,S059,Санкт-Петербург,ios,2026-03-23 14:40:16,2026-03-23,2026-03-23 17:00:00,10,1356.03,none,0.0,0,20.34,1376.37,card,,no_campaign,0
O000017662,SESS000114737,C001309,A0013692,S056,Москва,web,2026-03-23 14:47:26,2026-03-23,2026-03-23 17:00:00,9,3257.85,percent,325.79,99,48.87,3079.94,card,,no_campaign,0
O000017694,SESS000114932,C005758,A0012071,S020,Москва,web,2026-03-23 14:53:57,2026-03-23,2026-03-23 13:00:00,8,801.32,none,0.0,0,12.02,813.34,sbp,,no_campaign,0
O000017693,SESS000114929,C003788,A0007151,S027,Москва,ios,2026-03-23 15:05:46,2026-03-23,2026-03-23 21:00:00,11,2530.06,free_delivery,0.0,0,50.6,2580.66,card,,no_campaign,0
O000017717,SESS000115049,C002961,A0008491,S067,Москва,ios,2026-03-23 15:08:41,2026-03-23,2026-03-23 18:00:00,3,3617.78,none,0.0,99,72.36,3789.14,card,,no_campaign,0
O000017668,SESS000114765,C000138,A0014839,S008,Санкт-Петербург,android,2026-03-23 15:25:20,2026-03-23,2026-03-23 10:00:00,7,3413.99,fixed_amount,500.0,149,68.28,3131.27,card,,no_campaign,0
O000017651,SESS000114669,C001870,A0014465,S029,Санкт-Петербург,android,2026-03-23 15:25:50,2026-03-23,2026-03-23 20:00:00,4,2212.33,none,0.0,149,33.18,2394.51,card,,no_campaign,0
O000017649,SESS000114660,C004835,A0014046,S061,Санкт-Петербург,ios,2026-03-23 15:34:13,2026-03-23,2026-03-23 15:00:00,9,3443.51,none,0.0,199,68.87,3711.38,card,,no_campaign,0
O000017610,SESS000114397,C000812,A0000511,S046,Казань,ios,2026-03-23 15:51:16,2026-03-23,2026-03-23 10:00:00,8,2391.64,percent,167.42,99,35.87,2359.1,sbp,,no_campaign,0
O000017691,SESS000114921,C007902,A0010695,S042,Москва,android,2026-03-23 15:54:25,2026-03-23,2026-03-23 10:00:00,6,3280.31,none,0.0,0,49.2,3329.51,card,,no_campaign,0
O000017597,SESS000114318,C003333,A0011088,S072,Москва,android,2026-03-23 16:10:18,2026-03-23,2026-03-23 11:00:00,11,2301.06,fixed_amount,200.0,0,34.52,2135.58,card,,no_campaign,0
O000017608,SESS000114389,C005546,A0004985,S061,Москва,ios,2026-03-23 16:10:53,2026-03-23,2026-03-23 14:00:00,11,3351.52,percent,234.61,149,0.0,3265.91,card,,no_campaign,0
O000017606,SESS000114386,C001824,A0014742,S058,Казань,ios,2026-03-23 16:12:08,2026-03-23,2026-03-23 16:00:00,9,1844.26,none,0.0,0,27.66,1871.92,card,,no_campaign,0
O000017645,SESS000114639,C002048,A0004683,S067,Санкт-Петербург,web,2026-03-23 16:21:30,2026-03-23,2026-03-23 12:00:00,10,4630.02,fixed_amount,200.0,99,69.45,4598.47,card,,no_campaign,0
O000017631,SESS000114564,C004782,A0005760,S062,Москва,ios,2026-03-23 16:23:20,2026-03-23,2026-03-23 12:00:00,7,4703.14,none,0.0,199,94.06,4996.2,card,,no_campaign,0
O000017688,SESS000114907,C004368,A0003933,S037,Москва,ios,2026-03-23 16:31:12,2026-03-23,2026-03-23 12:00:00,12,2133.05,none,0.0,149,42.66,2324.71,card,,no_campaign,0
O000017698,SESS000114954,C000090,A0011782,S034,Москва,android,2026-03-23 16:36:21,2026-03-23,2026-03-23 19:00:00,11,2796.81,percent,139.84,0,41.95,2698.92,sbp,,no_campaign,0
O000017641,SESS000114623,C001208,A0008612,S074,Москва,android,2026-03-23 16:37:17,2026-03-23,2026-03-23 14:00:00,13,3589.37,none,0.0,149,53.84,3792.21,cash,,no_campaign,0
O000017604,SESS000114357,C005016,A0010868,S045,Москва,android,2026-03-23 16:43:29,2026-03-23,2026-03-23 18:00:00,11,3262.17,percent,228.35,99,48.93,3181.74,cash,,no_campaign,0
O000017697,SESS000114953,C007457,A0006246,S005,Санкт-Петербург,android,2026-03-23 16:57:34,2026-03-23,2026-03-23 12:00:00,16,3931.36,none,0.0,99,58.97,4089.33,card,,no_campaign,0
O000017666,SESS000114762,C004999,A0012724,S067,Казань,ios,2026-03-23 17:03:10,2026-03-23,2026-03-23 11:00:00,11,3438.4,none,0.0,149,0.0,3587.4,card,,no_campaign,0
O000017638,SESS000114608,C000532,A0008503,S014,Новосибирск,android,2026-03-23 17:11:39,2026-03-23,2026-03-23 18:00:00,9,2730.45,none,0.0,0,40.96,2771.41,card,,no_campaign,0
O000017613,SESS000114442,C005791,A0008502,S001,Москва,android,2026-03-23 17:16:40,2026-03-23,2026-03-23 13:00:00,15,3033.22,fixed_amount,500.0,149,45.5,2727.72,sbp,,no_campaign,0
O000017609,SESS000114396,C002781,A0000821,S071,Москва,ios,2026-03-23 17:24:19,2026-03-23,2026-03-23 13:00:00,11,2997.91,none,0.0,199,44.97,3241.88,sbp,,no_campaign,0
O000017720,SESS000115070,C007046,A0013342,S010,Москва,android,2026-03-23 17:36:27,2026-03-23,2026-03-23 20:00:00,13,2206.47,none,0.0,99,33.1,2338.57,card,,no_campaign,0
O000017657,SESS000114707,C005737,A0002365,S021,Санкт-Петербург,web,2026-03-23 17:36:58,2026-03-23,2026-03-23 12:00:00,13,2286.48,none,0.0,149,34.3,2469.78,sbp,,no_campaign,0
O000017675,SESS000114823,C007019,A0001502,S066,Москва,android,2026-03-23 17:41:49,2026-03-23,2026-03-23 13:00:00,8,1455.46,none,0.0,99,29.11,1583.57,card,,no_campaign,0
O000017706,SESS000115008,C000370,A0006699,S070,Москва,ios,2026-03-23 17:54:37,2026-03-23,2026-03-23 12:00:00,5,2372.72,percent,355.91,149,47.45,2213.27,card,,no_campaign,0
O000017625,SESS000114511,C008269,A0003241,S053,Санкт-Петербург,android,2026-03-23 17:57:09,2026-03-23,2026-03-23 21:00:00,10,3661.41,none,0.0,0,0.0,3661.41,sbp,,no_campaign,0
O000017602,SESS000114345,C006168,A0009688,S005,Новосибирск,android,2026-03-23 18:00:49,2026-03-23,2026-03-23 22:00:00,9,2145.29,free_delivery,0.0,0,42.91,2188.2,card,,no_campaign,0
O000017667,SESS000114764,C003577,A0014578,S058,Москва,ios,2026-03-23 18:09:49,2026-03-23,2026-03-23 13:00:00,6,1497.88,none,0.0,99,22.47,1619.35,card,,no_campaign,0
O000017669,SESS000114766,C004845,A0008456,S038,Москва,android,2026-03-23 18:13:50,2026-03-23,2026-03-23 21:00:00,8,5034.88,none,0.0,199,75.52,5309.4,card,,no_campaign,0
O000017718,SESS000115051,C007430,A0000403,S001,Санкт-Петербург,ios,2026-03-23 18:23:04,2026-03-23,2026-03-23 21:00:00,9,2855.94,percent,142.8,199,42.84,2954.98,cash,,no_campaign,0
O000017653,SESS000114687,C004386,A0007099,S070,Санкт-Петербург,ios,2026-03-23 18:23:34,2026-03-23,2026-03-23 17:00:00,8,2257.55,percent,112.88,149,33.86,2327.54,sbp,,no_campaign,0
O000017670,SESS000114777,C005864,A0012295,S016,Москва,web,2026-03-23 18:28:25,2026-03-23,2026-03-23 17:00:00,8,2056.25,none,0.0,199,30.84,2286.09,card,,no_campaign,0
O000017593,SESS000114292,C003151,A0010333,S045,Санкт-Петербург,ios,2026-03-23 18:28:28,2026-03-23,2026-03-23 21:00:00,5,3038.86,fixed_amount,150.0,199,60.78,3148.64,card,,no_campaign,0
O000017672,SESS000114818,C001189,A0008328,S080,Москва,ios,2026-03-23 18:32:58,2026-03-23,2026-03-23 22:00:00,14,2123.51,fixed_amount,200.0,99,42.47,2064.98,card,,no_campaign,0
O000017658,SESS000114717,C002448,A0008166,S011,Москва,web,2026-03-23 18:34:48,2026-03-23,2026-03-23 14:00:00,3,1986.36,fixed_amount,300.0,99,29.8,1815.16,sbp,,no_campaign,0
O000017640,SESS000114620,C004788,A0004997,S073,Екатеринбург,ios,2026-03-23 18:34:58,2026-03-23,2026-03-23 12:00:00,9,2169.87,none,0.0,99,32.55,2301.42,card,,no_campaign,0
O000017642,SESS000114626,C001076,A0012539,S070,Москва,ios,2026-03-23 18:40:50,2026-03-23,2026-03-23 19:00:00,11,2240.55,none,0.0,149,44.81,2434.36,cash,,no_campaign,0
O000017700,SESS000114974,C007490,A0005184,S017,Казань,android,2026-03-23 18:41:23,2026-03-23,2026-03-23 20:00:00,10,3034.53,none,0.0,199,60.69,3294.22,sbp,,no_campaign,0
O000017711,SESS000115026,C008477,A0009828,S065,Москва,ios,2026-03-23 18:49:04,2026-03-23,2026-03-23 19:00:00,9,980.08,none,0.0,99,19.6,1098.68,sbp,,no_campaign,0
O000017692,SESS000114927,C002715,A0001910,S077,Москва,android,2026-03-23 18:50:50,2026-03-23,2026-03-23 15:00:00,8,3322.56,none,0.0,199,66.45,3588.01,card,,no_campaign,0
O000017703,SESS000114999,C005165,A0001498,S060,Москва,android,2026-03-23 18:59:15,2026-03-23,2026-03-23 10:00:00,13,1452.04,none,0.0,149,29.04,1630.08,card,,no_campaign,0
O000017612,SESS000114435,C004975,A0008102,S029,Москва,android,2026-03-23 19:00:06,2026-03-23,2026-03-23 10:00:00,9,4625.21,fixed_amount,150.0,99,69.38,4643.59,sbp,,no_campaign,0
O000017623,SESS000114496,C001045,A0013469,S028,Екатеринбург,ios,2026-03-23 19:02:53,2026-03-23,2026-03-23 22:00:00,15,3268.46,none,0.0,99,65.37,3432.83,card,,no_campaign,0
O000017695,SESS000114934,C005416,A0002020,S015,Москва,android,2026-03-23 19:04:05,2026-03-23,2026-03-23 16:00:00,11,2272.92,fixed_amount,150.0,199,34.09,2356.01,card,,no_campaign,0
O000017633,SESS000114574,C002165,A0014733,S020,Москва,android,2026-03-23 19:05:05,2026-03-23,2026-03-23 19:00:00,5,2013.15,none,0.0,99,30.2,2142.35,card,,no_campaign,0
O000017646,SESS000114650,C002378,A0009960,S038,Казань,android,2026-03-23 19:07:26,2026-03-23,2026-03-23 11:00:00,8,2036.66,percent,203.67,149,30.55,2012.54,card,,no_campaign,0
O000017596,SESS000114316,C007053,A0011455,S044,Новосибирск,ios,2026-03-23 19:13:40,2026-03-23,2026-03-23 13:00:00,2,4018.39,none,0.0,0,60.28,4078.67,card,,no_campaign,0
O000017627,SESS000114546,C003343,A0005099,S044,Санкт-Петербург,web,2026-03-23 19:18:54,2026-03-23,2026-03-23 13:00:00,7,2772.66,none,0.0,199,55.45,3027.11,card,,no_campaign,0
O000017716,SESS000115047,C001725,A0013032,S031,Санкт-Петербург,ios,2026-03-23 19:23:05,2026-03-23,2026-03-23 18:00:00,2,1590.4,percent,79.52,149,31.81,1691.69,card,,no_campaign,0
O000017659,SESS000114729,C000472,A0001151,S051,Новосибирск,android,2026-03-23 19:26:38,2026-03-23,2026-03-23 16:00:00,7,2899.04,none,0.0,0,43.49,2942.53,card,,no_campaign,0
O000017673,SESS000114819,C007637,A0011483,S066,Москва,android,2026-03-23 19:31:38,2026-03-23,2026-03-23 21:00:00,7,2995.42,none,0.0,199,0.0,3194.42,sbp,,no_campaign,0
O000017704,SESS000115002,C006285,A0006704,S052,Москва,android,2026-03-23 19:53:58,2026-03-23,2026-03-23 13:00:00,10,3383.44,none,0.0,0,67.67,3451.11,sbp,,no_campaign,0
O000017628,SESS000114550,C006874,A0002089,S059,Москва,android,2026-03-23 19:56:04,2026-03-23,2026-03-23 19:00:00,11,2251.67,none,0.0,0,0.0,2251.67,card,,no_campaign,0
O000017699,SESS000114971,C003555,A0008170,S030,Москва,android,2026-03-23 19:58:07,2026-03-23,2026-03-23 19:00:00,10,3255.22,none,0.0,149,48.83,3453.05,sbp,,no_campaign,0
O000017598,SESS000114319,C004045,A0002200,S016,Москва,ios,2026-03-23 19:58:15,2026-03-23,2026-03-23 12:00:00,17,4000.16,none,0.0,149,60.0,4209.16,card,,no_campaign,0
O000017701,SESS000114981,C003675,A0008598,S037,Санкт-Петербург,android,2026-03-23 19:59:08,2026-03-23,2026-03-23 12:00:00,10,2738.75,none,0.0,199,41.08,2978.83,card,,no_campaign,0
O000017620,SESS000114486,C003453,A0009994,S054,Санкт-Петербург,ios,2026-03-23 20:00:10,2026-03-23,2026-03-23 20:00:00,18,1472.63,none,0.0,0,29.45,1502.08,card,,no_campaign,0
O000017710,SESS000115020,C004122,A0014242,S075,Санкт-Петербург,web,2026-03-23 20:12:09,2026-03-23,2026-03-23 15:00:00,9,1836.95,none,0.0,199,36.74,2072.69,card,,no_campaign,0
O000017621,SESS000114487,C000407,A0004112,S022,Москва,android,2026-03-23 20:13:05,2026-03-23,2026-03-23 16:00:00,11,2646.78,none,0.0,0,39.7,2686.48,card,,no_campaign,0
O000017677,SESS000114834,C007828,A0007087,S046,Москва,ios,2026-03-23 20:15:55,2026-03-23,2026-03-23 15:00:00,14,2993.71,free_delivery,0.0,0,59.87,3053.58,cash,,no_campaign,0
O000017680,SESS000114860,C006875,A0006041,S044,Екатеринбург,ios,2026-03-23 20:18:59,2026-03-23,2026-03-23 11:00:00,11,1567.9,none,0.0,99,0.0,1666.9,card,,no_campaign,0
O000017636,SESS000114580,C007080,A0012398,S061,Санкт-Петербург,android,2026-03-23 20:30:14,2026-03-23,2026-03-23 15:00:00,5,1917.72,fixed_amount,150.0,149,0.0,1916.72,cash,,no_campaign,0
O000017655,SESS000114694,C003676,A0012100,S023,Москва,android,2026-03-23 20:31:55,2026-03-23,2026-03-23 21:00:00,14,1486.13,fixed_amount,200.0,99,22.29,1407.42,card,,no_campaign,0
O000017674,SESS000114820,C007044,A0004521,S015,Москва,android,2026-03-23 20:35:24,2026-03-23,2026-03-23 21:00:00,11,3915.81,percent,391.58,149,58.74,3731.97,sbp,,no_campaign,0
O000017611,SESS000114422,C006942,A0013723,S046,Екатеринбург,ios,2026-03-23 20:49:34,2026-03-23,2026-03-23 12:00:00,12,2079.82,none,0.0,199,31.2,2310.02,cash,,no_campaign,0
O000017661,SESS000114736,C004907,A0002191,S055,Новосибирск,android,2026-03-23 20:57:50,2026-03-23,2026-03-23 21:00:00,4,1722.54,fixed_amount,150.0,149,34.45,1755.99,card,,no_campaign,0
O000017709,SESS000115019,C006572,A0006662,S042,Москва,ios,2026-03-23 21:05:36,2026-03-23,2026-03-23 17:00:00,16,2384.53,none,0.0,149,35.77,2569.3,card,,no_campaign,0
O000017684,SESS000114882,C007740,A0014352,S026,Москва,android,2026-03-23 21:08:48,2026-03-23,2026-03-23 22:00:00,8,3597.28,none,0.0,99,71.95,3768.23,card,,no_campaign,0
O000017705,SESS000115005,C002293,A0002570,S039,Москва,android,2026-03-23 21:18:20,2026-03-23,2026-03-23 22:00:00,9,4478.5,none,0.0,199,89.57,4767.07,card,,no_campaign,0
O000017714,SESS000115045,C004126,A0010766,S072,Санкт-Петербург,ios,2026-03-23 21:28:32,2026-03-23,2026-03-23 14:00:00,13,3444.09,none,0.0,99,68.88,3611.97,sbp,,no_campaign,0
O000017679,SESS000114844,C002081,A0000879,S065,Москва,ios,2026-03-23 21:52:49,2026-03-23,2026-03-23 13:00:00,5,2392.25,fixed_amount,200.0,149,0.0,2341.25,sbp,,no_campaign,0
O000017648,SESS000114652,C000346,A0002570,S026,Санкт-Петербург,android,2026-03-23 21:56:55,2026-03-23,2026-03-23 21:00:00,10,1841.94,none,0.0,99,36.84,1977.78,card,,no_campaign,0
O000017678,SESS000114839,C005787,A0009393,S059,Москва,ios,2026-03-23 21:59:47,2026-03-23,2026-03-23 18:00:00,6,3292.06,none,0.0,199,0.0,3491.06,card,,no_campaign,0
O000017605,SESS000114362,C007174,A0007237,S028,Казань,android,2026-03-23 22:15:12,2026-03-23,2026-03-23 14:00:00,12,3251.49,percent,162.57,0,48.77,3137.69,card,,no_campaign,0
O000017687,SESS000114897,C006999,A0007794,S011,Москва,ios,2026-03-23 22:16:51,2026-03-23,2026-03-23 14:00:00,9,2794.03,none,0.0,149,41.91,2984.94,card,,no_campaign,0
O000017637,SESS000114588,C003674,A0007058,S030,Москва,web,2026-03-23 22:18:23,2026-03-23,2026-03-23 22:00:00,7,1259.77,none,0.0,149,18.9,1427.67,card,,no_campaign,0
O000017685,SESS000114883,C004850,A0014824,S062,Москва,android,2026-03-23 22:51:43,2026-03-23,2026-03-23 16:00:00,8,3936.06,none,0.0,199,0.0,4135.06,card,,no_campaign,0
O000017635,SESS000114578,C007780,A0007212,S039,Москва,android,2026-03-23 22:53:43,2026-03-23,2026-03-23 13:00:00,11,4204.96,none,0.0,99,84.1,4388.06,sbp,,no_campaign,0
O000017696,SESS000114941,C008372,A0004762,S040,Москва,web,2026-03-23 23:01:43,2026-03-23,2026-03-23 22:00:00,16,2792.86,percent,279.29,149,41.89,2704.47,card,,no_campaign,0
O000017629,SESS000114551,C001491,A0004133,S016,Москва,android,2026-03-23 23:24:23,2026-03-23,2026-03-23 16:00:00,8,2521.62,none,0.0,99,50.43,2671.05,card,,no_campaign,0
O000017690,SESS000114916,C004367,A0012805,S045,Москва,ios,2026-03-23 23:33:17,2026-03-23,2026-03-23 22:00:00,13,3302.01,none,0.0,149,0.0,3451.01,card,,no_campaign,0
O000017643,SESS000114629,C003437,A0007830,S039,Москва,android,2026-03-23 23:41:44,2026-03-23,2026-03-23 16:00:00,10,4720.66,none,0.0,199,70.81,4990.47,card,,no_campaign,0
O000017639,SESS000114615,C001979,A0007656,S049,Екатеринбург,android,2026-03-23 23:44:04,2026-03-23,2026-03-23 12:00:00,11,2712.62,fixed_amount,150.0,149,40.69,2752.31,sbp,,no_campaign,0
O000017682,SESS000114868,C003413,A0011841,S062,Москва,ios,2026-03-23 23:47:35,2026-03-23,2026-03-23 12:00:00,8,1664.48,none,0.0,149,24.97,1838.45,card,,no_campaign,0
O000017607,SESS000114388,C007687,A0002142,S055,Казань,ios,2026-03-24 00:03:06,2026-03-23,2026-03-23 20:00:00,10,2558.47,none,0.0,99,51.17,2708.64,card,,no_campaign,0
O000017594,SESS000114293,C004501,A0010399,S019,Санкт-Петербург,web,2026-03-24 00:09:22,2026-03-23,2026-03-23 19:00:00,7,3392.77,none,0.0,0,0.0,3392.77,card,,no_campaign,0
O000017811,SESS000115713,C006719,A0002629,S059,Москва,ios,2026-03-24 08:35:13,2026-03-24,2026-03-24 22:00:00,12,1608.79,none,0.0,149,24.13,1781.92,card,,no_campaign,0
O000017813,SESS000115738,C001954,A0014618,S025,Санкт-Петербург,web,2026-03-24 08:40:13,2026-03-24,2026-03-24 15:00:00,8,2618.03,percent,261.8,0,0.0,2356.22,card,,no_campaign,0
O000017742,SESS000115240,C001067,A0001404,S063,Москва,android,2026-03-24 08:56:04,2026-03-24,2026-03-24 12:00:00,8,4885.35,none,0.0,99,97.71,5082.06,card,,no_campaign,0
O000017771,SESS000115407,C004740,A0008260,S002,Санкт-Петербург,web,2026-03-24 09:04:00,2026-03-24,2026-03-24 11:00:00,5,2413.13,none,0.0,0,0.0,2413.13,card,,no_campaign,0
O000017760,SESS000115351,C001634,A0010764,S045,Казань,android,2026-03-24 09:13:41,2026-03-24,2026-03-24 20:00:00,15,2776.68,none,0.0,0,41.65,2818.33,card,,no_campaign,0
O000017737,SESS000115202,C007121,A0013579,S071,Екатеринбург,android,2026-03-24 09:18:10,2026-03-24,2026-03-24 14:00:00,11,1159.61,none,0.0,0,0.0,1159.61,cash,,no_campaign,0
O000017744,SESS000115244,C006750,A0000468,S067,Москва,ios,2026-03-24 09:57:03,2026-03-24,2026-03-24 10:00:00,5,3502.25,none,0.0,149,0.0,3651.25,sbp,,no_campaign,0
O000017790,SESS000115526,C007316,A0010919,S045,Новосибирск,android,2026-03-24 10:06:44,2026-03-24,2026-03-24 16:00:00,16,1324.26,percent,66.21,149,19.86,1426.91,card,,no_campaign,0
O000017821,SESS000115823,C002559,A0014061,S051,Москва,ios,2026-03-24 10:21:09,2026-03-24,2026-03-24 19:00:00,11,1556.77,none,0.0,99,23.35,1679.12,card,,no_campaign,0
O000017762,SESS000115360,C004887,A0010424,S059,Москва,android,2026-03-24 10:23:23,2026-03-24,2026-03-24 10:00:00,6,3134.11,none,0.0,99,0.0,3233.11,card,,no_campaign,0
O000017806,SESS000115676,C000940,A0010136,S063,Санкт-Петербург,android,2026-03-24 10:24:33,2026-03-24,2026-03-24 14:00:00,8,2090.87,none,0.0,99,41.82,2231.69,card,,no_campaign,0
O000017747,SESS000115255,C005132,A0007575,S016,Москва,ios,2026-03-24 10:27:28,2026-03-24,2026-03-24 15:00:00,6,2443.83,free_delivery,0.0,0,48.88,2492.71,card,,no_campaign,0
O000017814,SESS000115751,C005154,A0001245,S033,Казань,android,2026-03-24 10:38:19,2026-03-24,2026-03-24 13:00:00,10,1654.89,percent,115.84,99,0.0,1638.05,card,,no_campaign,0
O000017756,SESS000115322,C007022,A0001836,S036,Казань,web,2026-03-24 11:27:41,2026-03-24,2026-03-24 16:00:00,9,3736.06,none,0.0,0,56.04,3792.1,card,,no_campaign,0
O000017781,SESS000115488,C007451,A0007239,S042,Санкт-Петербург,web,2026-03-24 11:28:45,2026-03-24,2026-03-24 11:00:00,9,2633.87,none,0.0,0,0.0,2633.87,card,,no_campaign,0
O000017819,SESS000115810,C008032,A0003561,S036,Санкт-Петербург,android,2026-03-24 11:41:42,2026-03-24,2026-03-24 18:00:00,9,2673.52,none,0.0,99,40.1,2812.62,card,,no_campaign,0
O000017750,SESS000115299,C001337,A0005255,S026,Москва,web,2026-03-24 11:42:54,2026-03-24,2026-03-24 14:00:00,12,2907.36,none,0.0,99,58.15,3064.51,card,,no_campaign,0
O000017796,SESS000115576,C005694,A0009738,S032,Санкт-Петербург,android,2026-03-24 12:02:51,2026-03-24,2026-03-24 18:00:00,11,2746.68,fixed_amount,150.0,0,0.0,2596.68,card,,no_campaign,0
O000017738,SESS000115208,C001476,A0009915,S023,Санкт-Петербург,ios,2026-03-24 12:08:15,2026-03-24,2026-03-24 16:00:00,6,720.91,percent,50.46,0,10.81,681.26,card,,no_campaign,0
O000017816,SESS000115796,C007731,A0000447,S041,Санкт-Петербург,ios,2026-03-24 12:12:44,2026-03-24,2026-03-24 11:00:00,6,2739.19,none,0.0,199,54.78,2992.97,sbp,,no_campaign,0
